provincia,fecha,NO2,O3,PM_particle,CO,velmedia,prec,label_ica,split
Ponferrada,2014-11-05,3.0,76.0,13.0,0.1,1.9,0.0,2,train
Ponferrada,2014-11-06,13.0,64.0,22.0,0.1,0.6,6.8,1,train
Ponferrada,2014-11-07,14.0,61.0,17.0,0.1,1.9,0.0,1,train
Ponferrada,2014-11-08,6.0,62.0,11.5,0.1,0.8,10.0,1,train
Ponferrada,2014-11-09,12.5,66.0,16.0,0.1,2.2,0.0,0,train
Ponferrada,2014-11-10,7.0,45.0,15.0,0.1,1.1,13.8,1,train
Ponferrada,2014-11-11,10.0,45.0,7.0,0.1,2.5,4.8,1,train
Ponferrada,2014-11-12,26.0,13.0,16.0,0.1,1.9,11.6,1,train
Ponferrada,2014-11-13,12.0,47.0,10.0,0.1,1.4,2.6,0,train
Ponferrada,2014-11-14,11.0,48.0,9.0,0.1,0.8,3.2,1,train
Ponferrada,2014-11-15,8.0,55.0,8.5,0.1,1.1,17.4,2,train
Ponferrada,2014-11-16,5.0,71.0,7.0,0.1,2.8,8.4,1,train
Ponferrada,2014-11-17,9.5,58.0,10.0,0.1,1.1,0.0,2,train
Ponferrada,2014-11-18,10.0,19.0,15.5,0.1,1.4,3.4,1,train
Ponferrada,2014-11-19,11.0,29.0,12.5,0.1,2.2,3.6,1,train
Ponferrada,2014-11-20,7.0,34.0,12.5,0.1,3.1,0.2,1,train
Ponferrada,2014-11-21,12.0,28.0,22.0,0.1,1.1,0.4,0,train
Ponferrada,2014-11-22,13.0,10.0,26.0,0.1,0.6,2.2,2,train
Ponferrada,2014-11-23,9.0,14.0,18.5,0.1,0.6,5.0,1,train
Ponferrada,2014-11-24,17.0,8.0,20.0,0.1,1.1,2.0,1,train
Ponferrada,2014-11-25,11.0,19.0,19.0,0.1,0.6,0.0,2,train
Ponferrada,2014-11-26,9.5,30.0,16.0,0.1,1.7,0.0,1,train
Ponferrada,2014-11-27,8.0,41.0,11.5,0.1,2.5,0.4,0,train
Ponferrada,2014-11-28,5.0,64.0,8.0,0.1,3.1,2.6,0,train
Ponferrada,2014-11-29,15.0,14.0,18.0,0.1,0.6,0.4,1,train
Ponferrada,2014-11-30,12.0,34.0,12.5,0.1,1.4,0.0,1,train
Ponferrada,2014-12-01,11.0,23.0,19.0,0.1,1.4,0.0,1,train
Ponferrada,2014-12-02,17.0,25.0,14.0,0.1,1.4,0.0,2,train
Ponferrada,2014-12-03,12.0,79.0,20.0,0.1,0.6,0.0,0,train
Ponferrada,2014-12-04,7.0,62.0,15.0,0.1,0.6,0.0,1,train
Ponferrada,2014-12-05,6.0,64.0,18.0,0.1,0.8,0.0,2,train
Ponferrada,2014-12-06,11.0,78.0,23.0,0.1,1.4,0.0,1,train
Ponferrada,2014-12-07,10.0,58.0,17.0,0.1,1.4,0.0,1,train
Ponferrada,2014-12-08,8.5,55.0,15.0,0.1,0.6,0.0,2,train
Ponferrada,2014-12-09,14.0,55.0,16.0,0.1,1.4,0.0,1,train
Ponferrada,2014-12-10,7.0,50.0,13.5,0.1,0.8,0.0,1,train
Ponferrada,2014-12-11,10.0,50.0,10.0,0.1,0.6,0.0,2,train
Ponferrada,2014-12-12,14.5,21.0,10.0,0.1,1.4,5.0,2,train
Ponferrada,2014-12-13,8.0,40.0,7.0,0.1,0.3,14.0,2,train
Ponferrada,2014-12-14,10.5,31.0,9.0,0.1,0.6,0.4,2,train
Ponferrada,2014-12-15,19.0,24.0,12.0,0.1,0.6,3.6,2,train
Ponferrada,2014-12-16,9.0,42.0,8.0,0.1,1.7,0.0,2,train
Ponferrada,2014-12-17,9.5,42.0,10.5,0.1,1.4,0.0,2,train
Ponferrada,2014-12-18,31.0,18.0,22.0,0.1,0.6,0.0,1,train
Ponferrada,2014-12-19,49.0,4.0,23.5,0.1,1.4,0.0,2,train
Ponferrada,2014-12-20,41.0,4.0,24.0,0.1,0.8,0.0,1,train
Ponferrada,2014-12-21,31.5,3.0,13.5,0.1,1.1,0.0,0,train
Ponferrada,2014-12-22,23.0,5.0,14.5,0.1,0.6,0.0,1,train
Ponferrada,2014-12-23,24.5,5.0,26.5,0.1,0.8,0.0,2,train
Ponferrada,2014-12-24,22.0,19.0,31.0,0.1,0.6,0.0,2,train
Ponferrada,2014-12-25,9.5,54.0,13.5,0.1,0.3,0.0,2,train
Ponferrada,2014-12-26,13.0,32.0,18.0,0.1,0.8,0.0,0,train
Ponferrada,2014-12-27,9.0,52.0,23.0,0.1,1.7,1.0,0,train
Ponferrada,2014-12-28,3.0,82.0,8.5,0.1,1.9,0.0,0,train
Ponferrada,2014-12-29,10.5,75.0,11.0,0.1,1.7,0.0,0,train
Ponferrada,2014-12-30,17.5,66.0,16.5,0.1,0.8,0.0,0,train
Ponferrada,2014-12-31,23.5,40.0,21.0,0.1,0.6,0.0,0,train
Ponferrada,2015-01-01,23.0,30.0,16.5,0.1,0.6,0.0,1,train
Ponferrada,2015-01-02,3.5,73.0,7.0,0.3,1.4,0.0,1,train
Ponferrada,2015-01-03,4.5,58.0,6.5,0.1,0.6,0.0,1,train
Ponferrada,2015-01-04,7.0,68.0,18.0,0.1,0.6,0.0,0,train
Ponferrada,2015-01-05,6.0,46.0,6.5,0.1,0.8,0.0,2,train
Ponferrada,2015-01-06,5.5,54.0,10.0,0.1,0.8,0.0,2,train
Ponferrada,2015-01-07,6.5,68.0,15.0,0.1,0.8,0.0,2,train
Ponferrada,2015-01-08,12.5,63.0,10.5,0.1,0.8,0.0,1,train
Ponferrada,2015-01-09,12.0,46.5,11.0,0.1,1.1,0.0,0,train
Ponferrada,2015-01-10,12.5,61.0,15.0,0.1,0.6,0.0,1,train
Ponferrada,2015-01-11,2.0,62.0,12.0,0.2,1.1,0.0,0,train
Ponferrada,2015-01-12,25.0,4.0,22.0,1.1,1.1,0.0,0,train
Ponferrada,2015-01-13,20.0,22.0,16.5,0.1,1.1,1.6,1,train
Ponferrada,2015-01-14,17.0,45.0,10.0,0.1,0.8,0.0,0,train
Ponferrada,2015-01-15,8.5,60.0,7.5,0.1,1.7,14.0,0,train
Ponferrada,2015-01-16,6.0,66.0,8.5,0.1,1.4,0.8,1,train
Ponferrada,2015-01-17,8.5,57.0,10.5,0.1,1.1,0.8,2,train
Ponferrada,2015-01-18,5.5,53.0,7.0,0.1,1.1,1.6,1,train
Ponferrada,2015-01-19,6.5,70.0,9.0,0.1,1.7,3.2,2,train
Ponferrada,2015-01-20,10.5,52.0,8.0,0.1,1.4,1.0,2,train
Ponferrada,2015-01-21,3.0,71.0,6.0,0.1,3.3,1.6,2,train
Ponferrada,2015-01-22,6.0,69.0,9.0,0.1,1.9,0.2,1,train
Ponferrada,2015-01-23,10.0,61.0,8.5,0.1,0.8,0.0,0,train
Ponferrada,2015-01-24,13.5,50.0,13.0,0.1,0.8,0.0,0,train
Ponferrada,2015-01-25,11.5,38.0,11.5,0.3,0.8,0.0,2,train
Ponferrada,2015-01-26,22.0,23.0,19.5,0.2,0.8,0.0,2,train
Ponferrada,2015-01-27,26.5,16.0,23.0,0.4,0.6,0.0,0,train
Ponferrada,2015-01-28,28.5,24.0,20.5,0.6,1.1,0.0,0,train
Ponferrada,2015-01-29,11.0,54.0,5.0,0.5,1.7,9.4,0,train
Ponferrada,2015-01-30,4.5,60.0,4.5,0.2,3.6,21.4,1,train
Ponferrada,2015-01-31,2.5,77.0,6.0,0.3,2.8,2.6,0,train
Ponferrada,2015-02-01,24.0,23.0,22.0,0.1,4.2,1.1,1,train
Ponferrada,2015-02-02,13.0,56.0,6.0,0.4,1.4,10.2,1,train
Ponferrada,2015-02-03,5.0,51.0,6.5,0.1,3.1,5.4,1,train
Ponferrada,2015-02-04,5.0,63.0,13.0,0.1,1.4,0.2,0,train
Ponferrada,2015-02-05,3.5,46.0,8.5,0.1,1.1,0.0,2,train
Ponferrada,2015-02-06,8.5,65.0,13.5,0.1,1.4,0.0,2,train
Ponferrada,2015-02-07,7.0,67.0,13.0,0.1,1.4,0.0,1,train
Ponferrada,2015-02-08,9.0,92.0,15.0,0.1,1.4,0.0,0,train
Ponferrada,2015-02-09,10.0,43.0,13.0,0.1,3.3,0.0,0,train
Ponferrada,2015-02-10,8.5,72.0,16.0,0.1,2.2,0.0,0,train
Ponferrada,2015-02-11,2.0,64.0,8.0,0.2,0.6,0.0,1,train
Ponferrada,2015-02-12,27.5,4.0,29.0,1.0,0.8,4.4,2,train
Ponferrada,2015-02-13,18.0,40.0,10.0,0.3,1.7,2.6,2,train
Ponferrada,2015-02-14,11.0,61.0,8.5,0.1,1.9,1.6,0,train
Ponferrada,2015-02-15,6.0,57.0,5.5,0.1,3.1,0.0,0,train
Ponferrada,2015-02-16,5.5,67.0,6.0,0.1,2.2,0.0,0,train
Ponferrada,2015-02-17,5.5,64.0,10.0,0.1,2.5,0.0,0,train
Ponferrada,2015-02-18,9.5,54.0,12.5,0.2,1.4,0.0,0,train
Ponferrada,2015-02-19,17.0,41.0,19.5,0.2,0.8,0.0,1,train
Ponferrada,2015-02-20,16.5,31.0,11.0,0.3,0.8,10.8,0,train
Ponferrada,2015-02-21,4.5,62.0,6.0,0.2,3.3,0.0,1,train
Ponferrada,2015-02-22,3.0,66.0,7.0,0.1,1.7,0.0,2,train
Ponferrada,2015-02-23,4.0,65.0,6.0,0.1,2.5,4.4,0,train
Ponferrada,2015-02-24,4.0,71.0,9.0,0.1,2.5,0.0,0,train
Ponferrada,2015-02-25,4.5,69.0,10.0,0.1,3.1,0.0,0,train
Ponferrada,2015-02-26,7.5,52.0,5.5,0.1,2.8,0.0,0,train
Ponferrada,2015-02-27,5.5,71.0,8.5,0.2,2.5,0.2,2,train
Ponferrada,2015-02-28,7.5,54.0,8.5,0.2,1.7,0.0,0,train
Ponferrada,2015-03-01,21.5,29.0,22.5,0.1,1.9,0.0,1,train
Ponferrada,2015-03-02,5.0,75.0,5.0,0.3,2.5,0.4,1,train
Ponferrada,2015-03-03,5.0,41.0,6.5,0.1,2.2,0.6,1,train
Ponferrada,2015-03-04,5.5,62.0,14.0,0.1,1.9,0.0,1,train
Ponferrada,2015-03-05,2.5,37.0,8.0,0.1,3.9,0.0,2,train
Ponferrada,2015-03-06,14.0,77.0,21.0,0.1,1.4,0.0,0,train
Ponferrada,2015-03-07,7.0,81.0,22.0,0.1,0.8,0.0,0,train
Ponferrada,2015-03-08,11.5,73.0,15.0,0.1,0.8,0.0,0,train
Ponferrada,2015-03-09,9.0,54.0,9.5,0.2,1.1,0.0,1,train
Ponferrada,2015-03-10,11.5,53.0,15.0,0.1,0.8,0.0,1,train
Ponferrada,2015-03-11,12.0,36.0,10.0,0.4,1.1,0.0,1,train
Ponferrada,2015-03-12,17.0,9.0,21.5,0.8,1.9,0.0,0,train
Ponferrada,2015-03-13,5.0,69.0,14.0,0.1,1.7,0.0,1,train
Ponferrada,2015-03-14,6.5,66.0,12.5,0.1,1.7,0.0,0,train
Ponferrada,2015-03-15,6.0,55.0,10.5,0.1,1.7,0.0,0,train
Ponferrada,2015-03-16,8.5,61.0,17.0,0.2,2.2,0.0,1,train
Ponferrada,2015-03-17,8.5,68.0,23.0,0.1,1.7,0.0,0,train
Ponferrada,2015-03-18,8.0,69.0,19.5,0.1,2.8,0.0,0,train
Ponferrada,2015-03-19,5.0,77.0,12.5,0.1,3.1,0.0,0,train
Ponferrada,2015-03-20,7.5,70.0,24.0,0.2,1.9,0.0,0,train
Ponferrada,2015-03-21,4.5,67.0,13.0,0.1,1.1,0.0,1,train
Ponferrada,2015-03-22,3.0,71.0,10.0,0.2,2.2,0.0,0,train
Ponferrada,2015-03-23,9.0,53.0,11.0,0.1,1.7,0.8,0,train
Ponferrada,2015-03-24,6.0,66.0,10.0,0.2,2.5,0.0,1,train
Ponferrada,2015-03-25,4.5,69.0,10.5,0.2,1.9,0.0,2,train
Ponferrada,2015-03-26,5.0,59.0,10.0,0.1,2.2,0.0,1,train
Ponferrada,2015-03-27,4.0,47.0,7.5,0.1,3.6,0.0,0,train
Ponferrada,2015-03-28,7.5,39.0,12.5,0.1,1.7,0.0,0,train
Ponferrada,2015-03-29,3.5,68.0,8.5,0.1,2.5,0.0,0,train
Ponferrada,2015-03-30,7.0,75.0,13.0,0.1,2.2,0.0,2,train
Ponferrada,2015-03-31,8.0,66.0,15.0,0.1,2.5,0.0,1,train
Ponferrada,2015-04-01,21.5,31.0,21.5,0.1,1.4,0.0,1,train
Ponferrada,2015-04-02,8.0,72.0,7.0,0.2,0.8,0.0,1,train
Ponferrada,2015-04-03,6.0,65.0,8.0,0.2,1.9,0.0,0,train
Ponferrada,2015-04-04,4.5,69.0,17.0,0.1,3.3,0.0,1,train
Ponferrada,2015-04-05,5.0,50.0,8.0,0.1,2.2,0.0,2,train
Ponferrada,2015-04-06,13.0,70.0,25.0,0.1,2.2,0.0,0,train
Ponferrada,2015-04-07,8.5,66.0,15.5,0.1,4.4,0.0,0,train
Ponferrada,2015-04-08,8.5,64.0,11.5,0.1,3.9,0.0,1,train
Ponferrada,2015-04-09,9.5,54.0,12.0,0.1,1.7,16.4,1,train
Ponferrada,2015-04-10,5.0,40.0,10.5,0.1,1.1,2.6,0,train
Ponferrada,2015-04-11,8.0,18.0,12.0,0.4,0.8,0.0,0,train
Ponferrada,2015-04-12,23.0,13.0,25.5,0.8,3.3,0.0,0,train
Ponferrada,2015-04-13,6.5,87.0,43.5,0.1,2.5,0.0,1,train
Ponferrada,2015-04-14,5.5,88.0,50.0,0.1,4.2,0.0,0,train
Ponferrada,2015-04-15,10.0,57.0,25.5,0.1,1.9,4.4,1,train
Ponferrada,2015-04-16,8.5,52.0,16.0,0.1,1.7,0.8,1,train
Ponferrada,2015-04-17,5.0,74.0,13.5,0.1,2.2,0.0,2,train
Ponferrada,2015-04-18,5.5,68.0,9.0,0.1,2.2,0.2,0,train
Ponferrada,2015-04-19,4.5,76.0,7.5,0.1,2.5,0.0,0,train
Ponferrada,2015-04-20,8.5,60.0,11.0,0.1,1.4,0.0,0,train
Ponferrada,2015-04-21,5.0,95.0,12.0,0.1,2.5,0.4,0,train
Ponferrada,2015-04-22,9.0,58.0,11.0,0.1,1.9,10.2,0,train
Ponferrada,2015-04-23,8.5,54.0,11.0,0.1,1.1,0.0,1,train
Ponferrada,2015-04-24,13.0,48.0,10.0,0.1,1.7,5.2,2,train
Ponferrada,2015-04-25,4.0,49.0,7.5,0.1,1.7,18.6,1,train
Ponferrada,2015-04-26,2.5,76.0,6.0,0.1,3.1,0.4,1,train
Ponferrada,2015-04-27,5.0,71.0,7.0,0.1,2.5,0.0,0,train
Ponferrada,2015-04-28,7.0,51.0,8.5,0.1,0.8,0.4,0,train
Ponferrada,2015-04-29,5.0,74.0,10.0,0.1,2.8,0.0,1,train
Ponferrada,2015-04-30,8.0,49.0,9.5,0.1,1.4,1.0,0,train
Ponferrada,2015-05-01,21.5,29.0,22.0,0.1,1.1,0.4,1,train
Ponferrada,2015-05-02,12.0,59.0,8.0,0.2,1.9,3.6,1,train
Ponferrada,2015-05-03,7.5,60.0,13.0,0.2,0.8,9.0,0,train
Ponferrada,2015-05-04,4.0,72.0,13.0,0.1,2.2,21.2,1,train
Ponferrada,2015-05-05,2.5,80.0,7.5,0.1,2.8,2.6,2,train
Ponferrada,2015-05-06,12.5,60.0,17.5,0.1,1.1,0.0,1,train
Ponferrada,2015-05-07,5.5,60.0,13.0,0.1,1.9,3.2,0,train
Ponferrada,2015-05-08,9.5,69.0,13.0,0.1,1.9,0.0,0,train
Ponferrada,2015-05-09,7.5,59.0,11.0,0.1,0.8,0.0,0,train
Ponferrada,2015-05-10,2.5,61.0,9.5,0.1,1.7,0.0,0,train
Ponferrada,2015-05-11,11.0,12.0,12.5,0.5,1.9,0.0,0,train
Ponferrada,2015-05-12,17.5,7.0,19.5,0.9,1.9,0.0,0,train
Ponferrada,2015-05-13,8.0,81.0,25.5,0.1,1.4,0.0,0,train
Ponferrada,2015-05-14,3.5,85.0,15.0,0.1,3.6,0.0,0,train
Ponferrada,2015-05-15,4.0,76.0,11.5,0.1,2.8,0.0,0,train
Ponferrada,2015-05-16,5.0,57.0,13.0,0.1,1.4,0.0,0,train
Ponferrada,2015-05-17,4.0,62.0,10.0,0.2,1.7,0.0,0,train
Ponferrada,2015-05-18,6.5,58.0,13.5,0.2,2.8,0.0,0,train
Ponferrada,2015-05-19,3.0,83.0,8.0,0.1,2.2,0.0,1,train
Ponferrada,2015-05-20,6.0,73.0,9.5,0.1,1.9,0.0,1,train
Ponferrada,2015-05-21,6.5,76.0,11.5,0.1,2.2,0.0,1,train
Ponferrada,2015-05-22,5.5,82.0,14.0,0.1,2.2,0.0,0,train
Ponferrada,2015-05-23,6.0,76.0,15.5,0.1,1.9,0.0,0,train
Ponferrada,2015-05-24,3.0,63.0,10.5,0.1,1.9,0.0,0,train
Ponferrada,2015-05-25,6.5,65.0,13.0,0.1,1.9,0.0,2,train
Ponferrada,2015-05-26,10.0,71.0,13.0,0.1,2.5,0.0,2,train
Ponferrada,2015-05-27,9.0,64.0,16.0,0.1,2.2,0.0,1,train
Ponferrada,2015-05-28,8.5,77.0,18.0,0.1,1.9,0.0,0,train
Ponferrada,2015-05-29,7.0,72.0,17.5,0.1,1.9,0.0,0,train
Ponferrada,2015-05-30,7.0,63.0,14.0,0.1,1.9,0.0,1,train
Ponferrada,2015-05-31,5.5,47.0,11.5,0.1,2.2,0.0,1,train
Ponferrada,2015-06-01,22.5,23.0,22.5,0.1,2.5,0.0,1,train
Ponferrada,2015-06-02,14.0,49.0,7.0,0.2,1.7,0.0,0,train
Ponferrada,2015-06-03,11.5,60.0,15.5,0.2,1.9,0.0,0,train
Ponferrada,2015-06-04,6.0,76.0,15.0,0.1,2.2,0.0,0,train
Ponferrada,2015-06-05,5.5,73.0,9.0,0.1,1.7,0.4,2,train
Ponferrada,2015-06-06,11.0,55.0,17.0,0.1,1.7,1.0,1,train
Ponferrada,2015-06-07,8.0,82.0,20.5,0.1,0.8,0.0,1,train
Ponferrada,2015-06-08,10.0,54.0,12.5,0.1,1.7,0.2,1,train
Ponferrada,2015-06-09,6.5,73.0,12.0,0.1,1.1,9.4,1,train
Ponferrada,2015-06-10,3.0,63.0,8.0,0.1,1.4,0.8,0,train
Ponferrada,2015-06-11,7.0,14.0,11.5,0.4,2.8,0.0,0,train
Ponferrada,2015-06-12,14.5,5.0,19.0,1.2,2.2,0.0,1,train
Ponferrada,2015-06-13,7.5,63.0,9.0,0.1,1.4,3.2,0,train
Ponferrada,2015-06-14,7.5,42.0,7.5,0.1,1.1,3.0,0,train
Ponferrada,2015-06-15,12.0,47.0,11.5,0.1,1.4,4.0,1,train
Ponferrada,2015-06-16,10.5,63.0,15.0,0.1,1.7,0.0,1,train
Ponferrada,2015-06-17,7.0,67.0,12.5,0.1,1.9,0.0,1,train
Ponferrada,2015-06-18,7.0,78.0,11.0,0.1,1.4,0.0,1,train
Ponferrada,2015-06-19,8.0,73.0,16.0,0.1,1.4,0.0,0,train
Ponferrada,2015-06-20,6.5,83.0,11.0,0.1,2.2,0.0,0,train
Ponferrada,2015-06-21,5.5,89.0,14.5,0.1,1.7,0.0,0,train
Ponferrada,2015-06-22,10.5,88.0,22.0,0.1,2.5,0.0,1,train
Ponferrada,2015-06-23,7.5,84.0,24.0,0.1,2.8,0.0,1,train
Ponferrada,2015-06-24,8.0,76.0,20.0,0.1,2.8,0.0,2,train
Ponferrada,2015-06-25,8.0,86.0,27.0,0.1,1.7,0.0,1,train
Ponferrada,2015-06-26,6.0,84.0,21.0,0.1,2.5,0.0,0,train
Ponferrada,2015-06-27,5.5,69.0,16.0,0.1,1.9,0.0,0,train
Ponferrada,2015-06-28,5.5,66.0,14.0,0.1,1.9,0.0,0,train
Ponferrada,2015-06-29,10.0,80.0,20.0,0.1,1.9,0.0,1,train
Ponferrada,2015-06-30,9.5,98.0,29.0,0.1,1.9,0.0,1,train
Ponferrada,2015-07-01,20.5,16.0,26.0,0.1,2.2,0.0,0,train
Ponferrada,2015-07-02,9.0,38.0,12.0,0.3,2.5,0.0,1,train
Ponferrada,2015-07-03,6.5,58.0,14.5,0.2,3.1,0.0,1,train
Ponferrada,2015-07-04,4.0,91.0,19.0,0.1,1.9,0.0,0,train
Ponferrada,2015-07-05,7.0,69.0,14.5,0.1,2.8,0.0,1,train
Ponferrada,2015-07-06,9.5,69.0,18.0,0.1,2.2,0.0,1,train
Ponferrada,2015-07-07,7.5,73.0,22.0,0.1,2.2,0.0,1,train
Ponferrada,2015-07-08,6.5,62.0,11.5,0.1,2.2,0.0,1,train
Ponferrada,2015-07-09,8.0,78.0,14.0,0.1,3.1,0.0,1,train
Ponferrada,2015-07-10,11.0,39.0,13.5,0.1,3.3,0.0,1,train
Ponferrada,2015-07-11,6.0,15.0,11.0,0.4,2.5,0.0,1,train
Ponferrada,2015-07-12,11.5,10.0,21.0,1.3,2.2,0.0,0,train
Ponferrada,2015-07-13,10.5,94.0,27.0,0.1,2.2,0.0,0,train
Ponferrada,2015-07-14,10.0,98.0,24.5,0.1,2.2,0.0,1,train
Ponferrada,2015-07-15,10.0,92.0,26.0,0.1,1.9,0.0,0,train
Ponferrada,2015-07-16,7.5,82.0,22.0,0.1,2.2,0.0,1,train
Ponferrada,2015-07-17,11.0,52.0,19.0,0.1,2.2,7.0,0,train
Ponferrada,2015-07-18,9.0,50.0,17.5,0.1,2.8,0.0,1,train
Ponferrada,2015-07-19,5.0,49.0,11.0,0.1,1.9,0.0,0,train
Ponferrada,2015-07-20,7.0,49.0,13.5,0.1,2.2,0.0,0,train
Ponferrada,2015-07-21,7.5,51.0,16.0,0.1,3.3,0.0,0,train
Ponferrada,2015-07-22,7.0,58.0,14.0,0.1,3.1,0.0,0,train
Ponferrada,2015-07-23,12.0,73.0,16.0,0.1,2.2,0.0,1,train
Ponferrada,2015-07-24,5.5,59.0,14.0,0.1,3.1,0.0,1,train
Ponferrada,2015-07-25,8.5,71.0,14.5,0.1,1.9,0.0,2,train
Ponferrada,2015-07-26,7.0,56.0,18.5,0.1,3.1,0.0,0,train
Ponferrada,2015-07-27,5.0,68.0,14.5,0.1,3.1,0.0,1,train
Ponferrada,2015-07-28,6.5,55.0,15.0,0.1,2.2,0.0,0,train
Ponferrada,2015-07-29,7.0,47.0,13.5,0.1,1.9,1.0,0,train
Ponferrada,2015-07-30,8.0,37.0,11.0,0.1,1.9,5.2,2,train
Ponferrada,2015-07-31,12.5,49.0,11.5,0.1,1.7,6.4,2,train
Ponferrada,2015-08-01,25.5,15.0,29.0,0.1,1.7,0.0,2,train
Ponferrada,2015-08-02,6.0,51.0,13.0,0.3,1.9,0.0,1,train
Ponferrada,2015-08-03,8.0,58.0,12.5,0.1,2.5,0.0,1,train
Ponferrada,2015-08-04,5.0,89.0,24.5,0.1,1.9,0.0,0,train
Ponferrada,2015-08-05,3.5,66.0,9.5,0.1,1.9,0.0,2,train
Ponferrada,2015-08-06,13.5,67.0,20.0,0.1,2.2,0.0,0,train
Ponferrada,2015-08-07,14.0,63.0,18.5,0.1,2.5,0.0,0,train
Ponferrada,2015-08-08,16.0,54.0,23.0,0.2,1.4,0.0,1,train
Ponferrada,2015-08-09,10.0,84.0,17.0,0.1,1.4,0.0,0,train
Ponferrada,2015-08-10,9.5,31.0,12.0,0.1,1.7,0.0,0,train
Ponferrada,2015-08-11,7.0,25.0,12.5,0.4,2.2,0.0,1,train
Ponferrada,2015-08-12,14.0,8.0,15.5,0.9,2.8,1.4,1,train
Ponferrada,2015-08-13,4.0,59.0,5.0,0.1,3.1,0.6,1,train
Ponferrada,2015-08-14,6.0,55.0,7.0,0.1,2.2,0.0,2,train
Ponferrada,2015-08-15,7.5,42.0,9.0,0.1,1.9,0.0,1,train
Ponferrada,2015-08-16,6.0,46.0,8.0,0.1,1.9,0.0,0,train
Ponferrada,2015-08-17,6.5,48.0,8.0,0.2,1.7,0.0,0,train
Ponferrada,2015-08-18,10.0,51.0,12.0,0.2,1.7,0.0,1,train
Ponferrada,2015-08-19,10.5,58.0,15.0,0.1,1.4,0.0,0,train
Ponferrada,2015-08-20,10.5,71.0,16.0,0.1,1.7,0.0,0,train
Ponferrada,2015-08-21,13.0,85.0,21.5,0.1,1.7,0.2,1,train
Ponferrada,2015-08-22,10.0,54.0,15.5,0.1,2.5,0.0,1,train
Ponferrada,2015-08-23,2.0,57.0,9.5,0.1,2.8,0.6,0,train
Ponferrada,2015-08-24,6.0,61.0,8.5,0.1,2.8,0.0,1,train
Ponferrada,2015-08-25,9.5,49.0,11.0,0.1,1.9,0.0,2,train
Ponferrada,2015-08-26,6.5,45.0,10.0,0.1,2.2,0.0,1,train
Ponferrada,2015-08-27,5.5,41.0,15.0,0.1,2.8,0.0,1,train
Ponferrada,2015-08-28,8.0,44.0,10.5,0.1,2.2,0.0,0,train
Ponferrada,2015-08-29,10.0,66.0,20.0,0.1,1.4,0.0,0,train
Ponferrada,2015-08-30,6.0,58.0,29.0,0.1,1.4,6.6,2,train
Ponferrada,2015-08-31,10.0,38.0,28.0,0.1,2.2,0.0,1,train
Ponferrada,2015-09-01,32.5,9.0,31.5,0.1,1.9,0.0,1,train
Ponferrada,2015-09-02,7.5,68.0,13.0,0.2,1.7,0.0,0,train
Ponferrada,2015-09-03,12.5,56.0,20.5,0.1,2.2,0.0,1,train
Ponferrada,2015-09-04,7.0,70.0,21.0,0.1,1.1,0.0,1,train
Ponferrada,2015-09-05,6.0,64.0,11.0,0.1,1.9,0.0,1,train
Ponferrada,2015-09-06,13.5,53.0,20.0,0.1,1.7,0.0,0,train
Ponferrada,2015-09-07,8.0,85.0,18.5,0.1,1.4,0.0,0,train
Ponferrada,2015-09-08,10.5,73.0,20.5,0.1,0.8,0.0,0,train
Ponferrada,2015-09-09,6.5,68.0,14.5,0.1,1.1,0.0,0,train
Ponferrada,2015-09-10,12.0,31.0,12.0,0.1,1.4,0.0,0,train
Ponferrada,2015-09-11,12.0,21.0,17.0,0.4,1.4,0.0,0,train
Ponferrada,2015-09-12,12.5,13.0,8.0,0.6,1.4,0.0,0,train
Ponferrada,2015-09-13,2.5,61.0,7.0,0.1,1.7,4.4,0,train
Ponferrada,2015-09-14,5.0,69.0,8.0,0.1,2.5,0.8,1,train
Ponferrada,2015-09-15,4.0,35.0,6.5,0.1,1.4,41.8,0,train
Ponferrada,2015-09-16,1.0,68.0,7.0,0.1,2.2,2.2,1,train
Ponferrada,2015-09-17,2.5,64.0,8.0,0.1,1.7,0.0,2,train
Ponferrada,2015-09-18,6.0,52.0,9.0,0.1,1.7,0.0,1,train
Ponferrada,2015-09-19,7.0,49.0,10.5,0.1,0.6,0.0,1,train
Ponferrada,2015-09-20,5.0,63.0,9.5,0.1,1.1,0.0,0,train
Ponferrada,2015-09-21,8.0,69.0,12.5,0.1,1.7,0.0,0,train
Ponferrada,2015-09-22,3.5,62.0,7.0,0.1,3.1,0.0,2,train
Ponferrada,2015-09-23,11.0,43.0,10.0,0.1,0.8,0.0,2,train
Ponferrada,2015-09-24,14.5,34.0,15.0,0.1,1.4,0.0,2,train
Ponferrada,2015-09-25,11.5,55.0,17.0,0.1,1.1,0.0,1,train
Ponferrada,2015-09-26,10.0,64.0,14.5,0.1,1.4,0.0,2,train
Ponferrada,2015-09-27,6.0,61.0,13.5,0.1,1.1,0.0,1,train
Ponferrada,2015-09-28,6.5,70.0,12.5,0.1,1.1,0.0,0,train
Ponferrada,2015-09-29,17.5,52.0,18.0,0.1,0.8,0.0,1,train
Ponferrada,2015-09-30,13.5,52.0,19.0,0.1,0.8,0.0,1,train
Ponferrada,2015-10-01,31.0,10.0,26.5,0.1,1.1,0.0,1,train
Ponferrada,2015-10-02,10.5,60.0,16.0,0.3,1.7,0.0,1,train
